timestamp,goniometer,recording_flag
1746659804.40148,154392.0,1
1746659804.412222,150544.0,1
1746659804.4213297,147053.0,1
1746659804.4321036,144943.0,1
1746659804.4417398,141243.0,1
1746659804.4589894,137321.0,1
1746659804.4629846,136556.0,1
1746659804.4725559,133551.0,1
1746659804.4817848,130558.0,1
1746659804.491069,126372.0,1
1746659804.501887,122510.0,1
1746659804.51211,119334.0,1
1746659804.5213382,116609.0,1
1746659804.5314565,112929.0,1
1746659804.5416946,108889.0,1
1746659804.5522783,105619.0,1
1746659804.5632794,103462.0,1
1746659804.5721726,102788.0,1
1746659804.582495,100741.0,1
1746659804.5916166,98600.0,1
1746659804.6018455,95492.0,1
1746659804.6121,92506.0,1
1746659804.623045,90802.0,1
1746659804.632362,89389.0,1
1746659804.6419911,88014.0,1
1746659804.6530406,87129.0,1
1746659804.6612132,85906.0,1
1746659804.6713128,84274.0,1
1746659804.68114,83125.0,1
1746659804.692786,82301.0,1
1746659804.7035244,81894.0,1
1746659804.713328,81331.0,1
1746659804.722338,80638.0,1
1746659804.7329698,80321.0,1
1746659804.741693,80078.0,1
1746659804.7528977,79811.0,1
1746659804.7617936,79705.0,1
1746659804.7714598,79825.0,1
1746659804.7829964,79376.0,1
1746659804.7926083,79665.0,1
1746659804.8015501,79626.0,1
1746659804.810841,79997.0,1
1746659804.8230414,80661.0,1
1746659804.8323,80927.0,1
1746659804.8430533,81442.0,1
1746659804.8532922,82614.0,1
1746659804.8630402,83063.0,1
1746659804.8721027,84023.0,1
1746659804.8813515,84826.0,1
1746659804.8908455,86001.0,1
1746659804.9019191,88854.0,1
1746659804.9109566,90529.0,1
1746659804.9222937,93892.0,1
1746659804.9317098,95823.0,1
1746659804.9414124,98817.0,1
1746659804.952869,102660.0,1
1746659804.962154,103461.0,1
1746659804.9709072,105706.0,1
1746659804.9828608,110354.0,1
1746659804.9927533,113909.0,1
1746659805.0026581,116948.0,1
1746659805.0122125,118808.0,1
1746659805.0231488,122640.0,1
1746659805.03148,124284.0,1
1746659805.0428295,127451.0,1
1746659805.0545301,131304.0,1
1746659805.061752,135299.0,1
1746659805.071657,137477.0,1
1746659805.0817182,141241.0,1
1746659805.0931547,144447.0,1
1746659805.102113,147412.0,1
1746659805.1118762,151001.0,1
1746659805.1236098,154172.0,1
1746659805.1333356,157227.0,1
1746659805.1418905,159234.0,1
1746659805.1532998,161491.0,1
1746659805.1615438,164923.0,1
1746659805.1715562,167209.0,1
1746659805.1834173,170728.0,1
1746659805.191028,173723.0,1
1746659805.2014725,176737.0,1
1746659805.2112355,178662.0,1
1746659805.2228925,181328.0,1
1746659805.2321682,184653.0,1
1746659805.2417257,187326.0,1
1746659805.2517147,189801.0,1
1746659805.2620683,191963.0,1
1746659805.2717383,193275.0,1
1746659805.282233,195143.0,1
1746659805.2912002,196898.0,1
1746659805.3011994,200048.0,1
1746659805.3119063,202234.0,1
1746659805.3218472,203888.0,1
1746659805.3314183,204741.0,1
1746659805.344835,206908.0,1
1746659805.3531382,207826.0,1
1746659805.36172,209075.0,1
1746659805.3714733,210510.0,1
1746659805.3814578,211696.0,1
1746659805.3909664,212395.0,1
1746659805.4011722,213211.0,1
1746659805.4112844,213819.0,1
1746659805.4214277,214557.0,1
1746659805.4318,215037.0,1
1746659805.4417136,214703.0,1
1746659805.4520445,214978.0,1
1746659805.461474,214624.0,1
1746659805.471808,214663.0,1
1746659805.4819677,215193.0,1
1746659805.4918954,214554.0,1
1746659805.5020127,213965.0,1
1746659805.51171,214101.0,1
1746659805.5213494,213626.0,1
1746659805.5314987,212510.0,1
1746659805.5426407,211797.0,1
1746659805.5519884,211064.0,1
1746659805.5633554,210425.0,1
1746659805.5726569,210021.0,1
1746659805.582165,208131.0,1
1746659805.5922947,206159.0,1
1746659805.6007175,205553.0,1
1746659805.611228,203665.0,1
1746659805.6214757,202292.0,1
1746659805.6317565,200745.0,1
1746659805.6416328,199284.0,1
1746659805.6523402,196858.0,1
1746659805.6640813,195644.0,1
1746659805.6720734,193803.0,1
1746659805.6815784,191856.0,1
1746659805.6921592,188745.0,1
1746659805.701313,187201.0,1
1746659805.7114625,184031.0,1
1746659805.7209008,182222.0,1
1746659805.7313495,179861.0,1
1746659805.7415266,177194.0,1
1746659805.7526588,175361.0,1
1746659805.7639413,172506.0,1
1746659805.7717361,171266.0,1
1746659805.7814002,168495.0,1
1746659805.7915013,165157.0,1
1746659805.8019428,161895.0,1
1746659805.8121264,158319.0,1
1746659805.8222535,155764.0,1
1746659805.8316796,152493.0,1
1746659805.8418255,150330.0,1
1746659805.8536153,147217.0,1
1746659805.8612807,145299.0,1
1746659805.8715603,143143.0,1
1746659805.8813498,139189.0,1
1746659805.891295,135337.0,1
1746659805.902098,131171.0,1
1746659805.9119198,126851.0,1
1746659805.9207802,125519.0,1
1746659805.9315817,121485.0,1
1746659805.9421437,117513.0,1
1746659805.9521968,115813.0,1
1746659805.9662921,112343.0,1
1746659805.9732747,110459.0,1
1746659805.9810462,107936.0,1
1746659805.991466,104664.0,1
1746659806.002232,100790.0,1
1746659806.0123847,98553.0,1
1746659806.0219727,96983.0,1
1746659806.0314476,95362.0,1
1746659806.0412512,93300.0,1
1746659806.0511587,90967.0,1
1746659806.0633502,88353.0,1
