timestamp,goniometer,recording_flag
1746661249.673545,-1746.0,1
1746661249.68442,1134.0,1
1746661249.6953442,3317.0,1
1746661249.7043781,4789.0,1
1746661249.7139218,7098.0,1
1746661249.7244554,10288.0,1
1746661249.734972,13157.0,1
1746661249.7437916,17883.0,1
1746661249.7543132,21292.0,1
1746661249.764,25308.0,1
1746661249.7744226,28898.0,1
1746661249.7864194,31925.0,1
1746661249.795005,35800.0,1
1746661249.8038957,38648.0,1
1746661249.8143065,42673.0,1
1746661249.8244812,47027.0,1
1746661249.8337202,49372.0,1
1746661249.8443413,54783.0,1
1746661249.8551378,59917.0,1
1746661249.8649,63508.0,1
1746661249.8741326,66217.0,1
1746661249.8848162,68994.0,1
1746661249.8942058,72846.0,1
1746661249.9037318,76429.0,1
1746661249.91591,80353.0,1
1746661249.9240875,83518.0,1
1746661249.9364195,85352.0,1
1746661249.9440222,88239.0,1
1746661249.954186,91476.0,1
1746661249.9637744,95644.0,1
1746661249.974167,98646.0,1
1746661249.9842658,101141.0,1
1746661249.994899,103170.0,1
1746661250.0038028,106079.0,1
1746661250.014125,108714.0,1
1746661250.0247328,111248.0,1
1746661250.0346766,113478.0,1
1746661250.0437286,114682.0,1
1746661250.0543547,115879.0,1
1746661250.0644906,118113.0,1
1746661250.0734694,119680.0,1
1746661250.085668,121109.0,1
1746661250.0943675,122284.0,1
1746661250.1044593,122465.0,1
1746661250.117131,122995.0,1
1746661250.1262217,123487.0,1
1746661250.135431,123564.0,1
1746661250.1441836,124416.0,1
1746661250.155715,124860.0,1
1746661250.1643696,124652.0,1
1746661250.1752977,124817.0,1
1746661250.1862254,124926.0,1
1746661250.198481,124654.0,1
1746661250.2049284,124450.0,1
1746661250.2144918,124422.0,1
1746661250.2243493,124067.0,1
1746661250.235219,123663.0,1
1746661250.244163,123409.0,1
1746661250.2542946,122014.0,1
1746661250.2640107,120740.0,1
1746661250.2751753,119362.0,1
1746661250.2885418,118798.0,1
1746661250.294188,116997.0,1
1746661250.3062236,115101.0,1
1746661250.315324,113124.0,1
1746661250.324359,111323.0,1
1746661250.334718,109175.0,1
1746661250.3445046,107909.0,1
1746661250.3550723,105461.0,1
1746661250.3645751,103240.0,1
1746661250.374386,100637.0,1
1746661250.3859344,99113.0,1
1746661250.39528,96172.0,1
1746661250.4040644,93108.0,1
1746661250.4144998,89826.0,1
1746661250.425904,87605.0,1
1746661250.43489,84484.0,1
1746661250.4458394,81057.0,1
1746661250.4549775,76887.0,1
1746661250.4644804,74064.0,1
1746661250.4758325,70352.0,1
1746661250.489701,66933.0,1
1746661250.4959013,64803.0,1
1746661250.5043817,61078.0,1
1746661250.5159938,56096.0,1
